filename,concept,start_time,start_sec,duration_sec,offset,csv_start_sec
KLQ_6_13_A_to_find_Kalh01.wav,to find,2:45:36.500,9936.5,0.733,884.0,9052.5
KLQ_6_14_A_to_speak_Kalh01.wav,to speak,2:45:48.000,9948.0,1.074,884.0,9064.0
KLQ_6_15_A_to_grow_up_Kalh01.wav,to grow up,2:46:19.252,9979.252,1.103,884.0,9095.252
KLQ_6_15_B_to_grow_up_Kalh01.wav,to grow up,2:46:24.779,9984.779,1.22,884.0,9100.779
KLQ_7_1_A_to_go_Kalh01.wav,to go,2:46:42.311,10002.311,0.582,884.0,9118.311
KLQ_7_2_A_to_come_Kalh01.wav,to come,2:46:49.818,10009.818,0.681,884.0,9125.818
KLQ_7_3_A_go_Kalh01.wav,go!,2:46:57.444,10017.444,0.628,884.0,9133.444
KLQ_7_4_A_come_here_Kalh01.wav,come here!,2:47:13.000,10033.0,0.753,884.0,9149.0
KLQ_7_5_A_to_return_Kalh01.wav,to return,2:47:41.859,10061.859,0.817,884.0,9177.859
KLQ_7_6_A_to_stand_to_stop_Kalh01.wav,"to stand, to stop",2:47:56.832,10076.832,0.745,884.0,9192.832
KLQ_7_7_A_to_enter_Kalh01.wav,to enter,2:48:15.270,10095.27,1.036,884.0,9211.27
KLQ_7_8_A_to_reach_arrive_Kalh01.wav,"to reach, arrive",2:48:33.500,10113.5,0.699,884.0,9229.5
KLQ_7_9_A_to_run_Kalh01.wav,to run,2:48:47.571,10127.571,0.928,884.0,9243.571
KLQ_7_1_A_to_walk_Kalh01.wav,to walk,2:48:57.000,10137.0,1.045,884.0,9253.0
KLQ_7_11_A_to_approach_Kalh01.wav,to approach,2:49:15.000,10155.0,0.774,884.0,9271.0
KLQ_7_12_A_to_fly_Kalh01.wav,to fly,2:49:21.239,10161.239,1.011,884.0,9277.239
KLQ_7_13_A_to_jump_Kalh01.wav,to jump,2:49:33.385,10173.385,0.822,884.0,9289.385
KLQ_7_14_A_to_pull_Kalh01.wav,to pull,2:49:41.516,10181.516,0.903,884.0,9297.516
KLQ_7_15_A_to_push_Kalh01.wav,to push,2:49:48.949,10188.949,1.05,884.0,9304.949
KLQ_8_1_A_to_see_Kalh01.wav,to see,2:49:57.000,10197.0,0.658,884.0,9313.0
KLQ_8_2_A_to_look_at_Kalh01.wav,to look at,2:50:10.000,10210.0,1.211,884.0,9326.0
KLQ_8_3_A_to_hear_Kalh01.wav,to hear,2:50:26.923,10226.923,1.076,884.0,9342.923
KLQ_8_4_A_to_listen_to_Kalh01.wav,to listen to,2:50:52.178,10252.178,1.644,884.0,9368.178
KLQ_8_5_A_to_understand_Kalh01.wav,to understand,2:51:03.414,10263.414,1.086,884.0,9379.414
KLQ_8_6_A_to_smell_eg_I_can_smell_the_food_that_is_Kalh01.wav,to smell (e.g. I can smell the food that is cooking),2:51:20.691,10280.691,1.222,884.0,9396.691
KLQ_9_1_A_to_kill_Kalh01.wav,to kill,2:51:29.771,10289.771,0.903,884.0,9405.771
KLQ_9_2_A_to_hit_Kalh01.wav,to hit,2:51:44.108,10304.108,1.229,884.0,9420.108
KLQ_9_3_A_to_cut_Kalh01.wav,to cut,2:51:52.075,10312.075,1.019,884.0,9428.075
KLQ_9_4_A_to_scratch_your_own_body_Kalh01.wav,to scratch (your own body),2:52:03.195,10323.195,1.161,884.0,9439.195
KLQ_9_5_A_to_slap_Kalh01.wav,to slap,2:52:39.784,10359.784,2.072,884.0,9475.784
KLQ_9_6_A_to_knock_at_the_door_Kalh01.wav,to knock (at the door),2:53:10.293,10390.293,0.985,884.0,9506.293
KLQ_9_7_A_to_bite_Kalh01.wav,to bite,2:53:27.228,10407.228,1.012,884.0,9523.228
KLQ_9_8_A_to_sting_a_bee_stung_the_child_Kalh01.wav,to sting (a bee stung the child),2:54:36.122,10476.122,1.297,884.0,9592.122
KLQ_9_9_A_to_tear_the_child_will_tear_the_paper_Kalh01.wav,to tear (the child will tear the paper),2:54:49.254,10489.254,1.012,884.0,9605.254
KLQ_9_1_A_to_destroy_the_police_destroyed_the_hous_Kalh01.wav,to destroy (the police destroyed the house),2:54:57.232,10497.232,1.508,884.0,9613.232
KLQ_10_1_A_here_Kalh01.wav,here,2:55:13.870,10513.87,0.713,884.0,9629.87
KLQ_10_2_A_there_Kalh01.wav,there,2:55:19.718,10519.718,0.699,884.0,9635.718
KLQ_10_3_A_inside_the_box_Kalh01.wav,inside the box,2:55:30.097,10530.097,1.127,884.0,9646.097
KLQ_10_4_A_outside_Kalh01.wav,outside,2:55:46.794,10546.794,0.849,884.0,9662.794
KLQ_10_5_A_up_look_up_Kalh01.wav,up (look up!),2:56:29.794,10589.794,0.672,884.0,9705.794
KLQ_10_6_A_above_a_cloud_is_above_the_mountain_Kalh01.wav,above (a cloud is above the mountain),2:56:36.801,10596.801,0.74,884.0,9712.801
